student_id,program_id,module_id,enrolment_date
S6071,P027,P027_02,2023/06/12
S6072,P027,P027_03,2019/06/21
S6073,P027,P027_04,2021/10/04
S6074,P027,P027_05,2022/08/05
S6075,P027,P027_06,2022/05/31
S6076,P027,P027_07,2021/10/03
S6077,P027,P027_08,2020/04/09
S6078,P028,P028_01,2021/01/29
S6079,P028,P028_02,2021/07/21
S6080,P028,P028_03,2019/08/27
S6081,P028,P028_04,2022/09/11
S6082,P028,P028_05,2019/07/02
S6083,P028,P028_06,2021/01/12
S6084,P028,P028_07,2019/11/05
S6085,P029,P029_01,2023/07/26
S6086,P029,P029_02,2023/08/08
S6087,P029,P029_03,2019/01/19
S6088,P029,P029_04,2023/03/25
S6089,P029,P029_05,2023/06/25
S6090,P029,P029_06,2019/12/14
S6091,P029,P029_07,2022/09/12
S6092,P029,P029_08,2021/05/08
S6093,P030,P030_01,2023/06/07
S6094,P030,P030_02,2019/03/12
S6095,P030,P030_03,2022/12/24
S6096,P030,P030_04,2020/10/26
S6097,P030,P030_05,2024/02/27
S6098,P031,P031_01,2019/09/01
S6099,P031,P031_02,2018/06/01
S6100,P031,P031_03,2018/08/04
S6101,P031,P031_04,2023/05/06
S6102,P031,P031_05,2020/09/04
S6103,P031,P031_06,2024/03/31
S6104,P032,P032_01,2020/11/18
S6105,P032,P032_02,2021/06/13
S6106,P032,P032_03,2022/08/10
S6107,P032,P032_04,2021/03/28
S6108,P032,P032_05,2024/04/16
S6109,P032,P032_06,2022/07/06
S6110,P032,P032_07,2024/04/20
S6111,P033,P033_01,2021/07/24
S6112,P033,P033_02,2019/05/27
S6113,P033,P033_03,2021/02/01
S6114,P033,P033_04,2023/11/16
S6115,P033,P033_05,2019/01/07
S6116,P033,P033_06,2018/11/12
S6117,P033,P033_07,2018/11/30
S6118,P033,P033_08,2020/03/01
S6119,P034,P034_01,2023/04/18
S6120,P034,P034_02,2021/06/26
S6121,P034,P034_03,2022/07/27
S6122,P034,P034_04,2021/10/20
S6123,P034,P034_05,2020/07/28
S6124,P034,P034_06,2019/06/17
S6125,P035,P035_01,2018/09/15
S6126,P035,P035_02,2021/07/30
S6127,P035,P035_03,2020/02/01
S6128,P035,P035_04,2019/05/13
S6129,P035,P035_05,2022/01/12
S6130,P035,P035_06,2019/08/18
S6131,P036,P036_01,2023/10/21
S6132,P036,P036_02,2022/11/26
S6133,P036,P036_03,2023/05/07
S6134,P036,P036_04,2023/06/24
S6135,P036,P036_05,2018/06/24
S6136,P036,P036_06,2018/10/13
S6137,P036,P036_07,2020/05/29
S6138,P036,P036_08,2020/07/31
S6139,P037,P037_01,2023/10/28
S6140,P037,P037_02,2020/05/29
S6141,P037,P037_03,2021/06/19
S6142,P037,P037_04,2023/07/26
S6143,P037,P037_05,2023/06/11
S6144,P038,P038_01,2021/04/12
S6145,P038,P038_02,2019/07/30
S6146,P038,P038_03,2021/10/14
S6147,P038,P038_04,2018/08/27
S6148,P038,P038_05,2019/03/05
S6149,P038,P038_06,2019/10/27
S6150,P038,P038_07,2019/03/12
S6151,P038,P038_08,2020/12/29
S6152,P039,P039_01,2021/04/24
S6153,P039,P039_02,2020/08/19
S6154,P039,P039_03,2019/11/06
S6155,P039,P039_04,2019/07/15
S6156,P039,P039_05,2019/09/09
S6157,P039,P039_06,2023/05/04
S6158,P040,P040_01,2020/09/16
S6159,P040,P040_02,2019/11/01
S6160,P040,P040_03,2018/10/23
S6161,P040,P040_04,2022/01/11
S6162,P040,P040_05,2018/06/15
S6163,P040,P040_06,2020/05/28
S6164,P041,P041_01,2018/12/19
S6165,P041,P041_02,2019/08/09
S6166,P041,P041_03,2021/04/23
S6167,P041,P041_04,2020/03/17
S6168,P041,P041_05,2019/01/06
S6169,P041,P041_06,2022/09/10
S6170,P041,P041_07,2023/11/22
S6171,P041,P041_08,2020/08/17
S6172,P042,P042_01,2021/06/10
S6173,P042,P042_02,2018/10/21
S6174,P042,P042_03,2021/01/22
S6175,P042,P042_04,2019/11/09
S6176,P042,P042_05,2023/03/29
S6177,P042,P042_06,2018/11/06
S6178,P043,P043_01,2021/11/02
S6179,P043,P043_02,2022/06/22
S6180,P043,P043_03,2022/10/11
S6181,P043,P043_04,2021/06/28
S6182,P043,P043_05,2024/03/02
S6183,P043,P043_06,2024/04/25
S6184,P043,P043_07,2021/06/06
S6185,P043,P043_08,2020/09/23
S6186,P044,P044_01,2020/04/18
S6187,P044,P044_02,2022/06/19
S6188,P044,P044_03,2023/05/02
S6189,P044,P044_04,2022/02/09
S6190,P044,P044_05,2020/02/28
S6191,P044,P044_06,2018/06/05
S6192,P044,P044_07,2023/01/26
S6193,P044,P044_08,2020/10/20
S6194,P045,P045_01,2023/01/08
S6195,P045,P045_02,2023/02/08
S6196,P045,P045_03,2021/07/06
S6197,P045,P045_04,2019/10/05
S6198,P045,P045_05,2021/01/18
S6199,P046,P046_01,2019/04/25
S6200,P046,P046_02,2020/06/07
S6201,P046,P046_03,2020/10/04
S6202,P046,P046_04,2021/05/01
S6203,P046,P046_05,2021/01/16
S6204,P046,P046_06,2022/10/08
S6205,P046,P046_07,2021/01/24
S6206,P047,P047_01,2024/02/12
S6207,P047,P047_02,2020/08/14
S6208,P047,P047_03,2019/08/24
S6209,P047,P047_04,2021/11/22
S6210,P047,P047_05,2021/08/31
S6211,P047,P047_06,2019/04/06
S6212,P047,P047_07,2023/06/24
S6213,P047,P047_08,2021/08/12
S6214,P048,P048_01,2023/06/15
S6215,P048,P048_02,2023/05/25
S6216,P048,P048_03,2018/07/17
S6217,P048,P048_04,2023/01/27
S6218,P048,P048_05,2019/09/26
S6219,P048,P048_06,2022/04/18
S6220,P048,P048_07,2020/06/07
S6221,P049,P049_01,2019/11/20
S6222,P049,P049_02,2020/10/31
S6223,P049,P049_03,2020/04/25
S6224,P049,P049_04,2021/11/15
S6225,P049,P049_05,2023/12/30
S6226,P050,P050_01,2019/08/28
S6227,P050,P050_02,2023/02/03
S6228,P050,P050_03,2020/03/15
S6229,P050,P050_04,2023/02/09
S6230,P050,P050_05,2024/01/27
S6231,P050,P050_06,2023/09/01
S6232,P050,P050_07,2023/10/04
S6233,P001,P001_01,2020/11/15
S6234,P001,P001_02,2023/12/08
S6235,P001,P001_03,2021/07/04
S6236,P001,P001_04,2024/02/10
S6237,P001,P001_05,2023/12/19
S6238,P002,P002_01,2022/06/16
S6239,P002,P002_02,2018/10/07
S6240,P002,P002_03,2020/12/17
S6241,P002,P002_04,2019/04/07
S6242,P002,P002_05,2023/08/25
S6243,P003,P003_01,2020/01/17
S6244,P003,P003_02,2020/01/12
S6245,P003,P003_03,2018/07/30
S6246,P003,P003_04,2020/05/30
S6247,P003,P003_05,2020/04/04
S6248,P004,P004_01,2019/12/17
S6249,P004,P004_02,2024/03/10
S6250,P004,P004_03,2019/09/16
S6251,P004,P004_04,2021/11/11
S6252,P004,P004_05,2019/10/28
S6253,P004,P004_06,2023/09/11
S6254,P004,P004_07,2019/12/16
S6255,P005,P005_01,2019/12/28
S6256,P005,P005_02,2020/03/28
S6257,P005,P005_03,2023/04/07
S6258,P005,P005_04,2023/07/29
S6259,P005,P005_05,2021/08/06
S6260,P005,P005_06,2020/07/19
S6261,P005,P005_07,2022/07/19
S6262,P006,P006_01,2024/02/17
S6263,P006,P006_02,2018/10/19
S6264,P006,P006_03,2023/11/24
S6265,P006,P006_04,2021/12/25
S6266,P006,P006_05,2023/04/07
S6267,P006,P006_06,2023/02/05
S6268,P006,P006_07,2021/04/17
S6269,P006,P006_08,2022/03/27
S6270,P007,P007_01,2020/12/08
S6271,P007,P007_02,2024/01/25
S6272,P007,P007_03,2020/12/31
S6273,P007,P007_04,2023/11/08
S6274,P007,P007_05,2022/01/24
S6275,P008,P008_01,2023/07/30
S6276,P008,P008_02,2018/10/18
S6277,P008,P008_03,2023/02/25
S6278,P008,P008_04,2023/01/09
S6279,P008,P008_05,2022/03/31
S6280,P008,P008_06,2021/09/02
S6281,P009,P009_01,2023/07/20
S6282,P009,P009_02,2018/10/05
S6283,P009,P009_03,2019/04/08
S6284,P009,P009_04,2020/08/27
S6285,P009,P009_05,2020/04/21
S6286,P009,P009_06,2023/08/01
S6287,P009,P009_07,2021/04/09
S6288,P010,P010_01,2021/06/09
S6289,P010,P010_02,2022/10/18
S6290,P010,P010_03,2021/10/21
S6291,P010,P010_04,2023/02/17
S6292,P010,P010_05,2020/04/19
S6293,P010,P010_06,2020/01/10
S6294,P010,P010_07,2018/09/19
S6295,P010,P010_08,2019/01/31
S6296,P011,P011_01,2021/10/25
S6297,P011,P011_02,2020/02/10
S6298,P011,P011_03,2023/03/30
S6299,P011,P011_04,2020/08/24
S6300,P011,P011_05,2023/07/18
S6301,P011,P011_06,2020/12/11
S6302,P011,P011_07,2019/10/21
S6303,P012,P012_01,2020/02/05
S6304,P012,P012_02,2019/08/11
S6305,P012,P012_03,2023/02/20
S6306,P012,P012_04,2021/10/22
S6307,P012,P012_05,2019/04/20
S6308,P012,P012_06,2019/11/23
S6309,P012,P012_07,2023/09/15
S6310,P013,P013_01,2023/01/06
S6311,P013,P013_02,2018/12/01
S6312,P013,P013_03,2023/12/08
S6313,P013,P013_04,2019/09/14
S6314,P013,P013_05,2024/01/06
S6315,P013,P013_06,2018/09/24
S6316,P013,P013_07,2021/06/02
S6317,P014,P014_01,2021/04/18
S6318,P014,P014_02,2018/07/31
S6319,P014,P014_03,2022/02/13
S6320,P014,P014_04,2023/06/18
S6321,P014,P014_05,2019/04/23
S6322,P014,P014_06,2019/08/21
S6323,P015,P015_01,2024/03/16
S6324,P015,P015_02,2023/05/11
S6325,P015,P015_03,2019/07/03
S6326,P015,P015_04,2021/12/13
S6327,P015,P015_05,2024/05/20
S6328,P015,P015_06,2019/11/09
S6329,P016,P016_01,2020/03/31
S6330,P016,P016_02,2019/06/12
S6331,P016,P016_03,2023/05/12
S6332,P016,P016_04,2024/04/03
S6333,P016,P016_05,2024/05/02
S6334,P016,P016_06,2020/06/09
S6335,P017,P017_01,2018/10/08
S6336,P017,P017_02,2022/11/29
S6337,P017,P017_03,2022/12/19
S6338,P017,P017_04,2022/07/19
S6339,P017,P017_05,2021/11/09
S6340,P017,P017_06,2022/11/09
S6341,P018,P018_01,2018/11/23
S6342,P018,P018_02,2018/06/27
S6343,P018,P018_03,2020/06/26
S6344,P018,P018_04,2024/05/20
S6345,P018,P018_05,2019/12/03
S6346,P018,P018_06,2022/03/18
S6347,P018,P018_07,2018/12/16
S6348,P018,P018_08,2018/06/26
S6349,P019,P019_01,2019/08/22
S6350,P019,P019_02,2024/02/25
S6351,P019,P019_03,2018/12/02
S6352,P019,P019_04,2022/12/26
S6353,P019,P019_05,2019/08/01
S6354,P020,P020_01,2022/07/21
S6355,P020,P020_02,2021/07/31
S6356,P020,P020_03,2019/03/06
S6357,P020,P020_04,2021/05/23
S6358,P020,P020_05,2018/12/08
S6359,P021,P021_01,2020/03/28
S6360,P021,P021_02,2018/07/30
S6361,P021,P021_03,2019/09/24
S6362,P021,P021_04,2021/12/06
S6363,P021,P021_05,2022/11/26
S6364,P021,P021_06,2021/04/12
S6365,P022,P022_01,2020/02/16
S6366,P022,P022_02,2020/08/07
S6367,P022,P022_03,2020/05/21
S6368,P022,P022_04,2021/01/03
S6369,P022,P022_05,2020/10/16
S6370,P022,P022_06,2022/06/07
S6371,P022,P022_07,2023/01/22
S6372,P022,P022_08,2021/10/14
S6373,P023,P023_01,2021/11/19
S6374,P023,P023_02,2020/01/09
S6375,P023,P023_03,2019/09/26
S6376,P023,P023_04,2018/08/09
S6377,P023,P023_05,2021/05/04
S6378,P023,P023_06,2024/04/16
S6379,P024,P024_01,2020/12/26
S6380,P024,P024_02,2024/02/15
S6381,P024,P024_03,2019/10/11
S6382,P024,P024_04,2018/10/22
S6383,P024,P024_05,2024/04/09
S6384,P024,P024_06,2020/11/03
S6385,P024,P024_07,2023/06/16
S6386,P025,P025_01,2019/08/28
S6387,P025,P025_02,2021/12/26
S6388,P025,P025_03,2023/09/02
S6389,P025,P025_04,2018/07/07
S6390,P025,P025_05,2023/08/26
S6391,P025,P025_06,2021/07/13
S6392,P025,P025_07,2021/02/13
S6393,P026,P026_01,2023/02/23
S6394,P026,P026_02,2019/07/14
S6395,P026,P026_03,2023/01/08
S6396,P026,P026_04,2020/09/10
S6397,P026,P026_05,2019/05/15
S6398,P027,P027_01,2023/03/07
S6399,P027,P027_02,2023/03/06
S6400,P027,P027_03,2021/03/13
S6401,P027,P027_04,2022/06/22
S6402,P027,P027_05,2023/04/06
S6403,P027,P027_06,2023/05/10
S6404,P027,P027_07,2020/01/02
S6405,P027,P027_08,2024/01/07
S6406,P028,P028_01,2022/04/30
S6407,P028,P028_02,2021/06/08
S6408,P028,P028_03,2020/03/27
S6409,P028,P028_04,2023/08/03
S6410,P028,P028_05,2021/06/09
S6411,P028,P028_06,2019/07/18
S6412,P028,P028_07,2020/01/15
S6413,P029,P029_01,2021/03/10
S6414,P029,P029_02,2018/11/18
S6415,P029,P029_03,2020/04/16
S6416,P029,P029_04,2022/12/24
S6417,P029,P029_05,2020/05/07
S6418,P029,P029_06,2022/08/15
S6419,P029,P029_07,2023/05/08
S6420,P029,P029_08,2019/08/11
S6421,P030,P030_01,2023/07/21
S6422,P030,P030_02,2024/04/19
S6423,P030,P030_03,2021/08/25
S6424,P030,P030_04,2021/01/08
S6425,P030,P030_05,2022/09/14
S6426,P031,P031_01,2023/09/06
S6427,P031,P031_02,2022/08/24
S6428,P031,P031_03,2024/01/31
S6429,P031,P031_04,2019/10/01
S6430,P031,P031_05,2022/06/12
S6431,P031,P031_06,2022/05/06
S6432,P032,P032_01,2022/09/13
S6433,P032,P032_02,2018/07/01
S6434,P032,P032_03,2019/03/08
S6435,P032,P032_04,2022/11/04
S6436,P032,P032_05,2022/03/21
S6437,P032,P032_06,2020/01/16
S6438,P032,P032_07,2019/05/02
S6439,P033,P033_01,2019/04/08
S6440,P033,P033_02,2022/07/25
S6441,P033,P033_03,2018/12/05
S6442,P033,P033_04,2020/08/26
S6443,P033,P033_05,2019/11/30
S6444,P033,P033_06,2020/05/26
S6445,P033,P033_07,2021/06/23
S6446,P033,P033_08,2020/07/07
S6447,P034,P034_01,2021/05/31
S6448,P034,P034_02,2018/12/09
S6449,P034,P034_03,2023/04/12
S6450,P034,P034_04,2022/02/09
S6451,P034,P034_05,2021/07/17
S6452,P034,P034_06,2018/07/17
S6453,P035,P035_01,2019/12/29
S6454,P035,P035_02,2020/03/15
S6455,P035,P035_03,2021/03/02
S6456,P035,P035_04,2021/07/31
S6457,P035,P035_05,2022/02/19
S6458,P035,P035_06,2023/09/15
S6459,P036,P036_01,2018/07/01
S6460,P036,P036_02,2023/05/01
S6461,P036,P036_03,2018/06/04
S6462,P036,P036_04,2021/10/17
S6463,P036,P036_05,2022/08/15
S6464,P036,P036_06,2022/11/13
S6465,P036,P036_07,2021/10/13
S6466,P036,P036_08,2022/11/13
S6467,P037,P037_01,2019/09/23
S6468,P037,P037_02,2022/02/26
S6469,P037,P037_03,2022/10/23
S6470,P037,P037_04,2020/11/03
S6471,P037,P037_05,2022/03/29
S6472,P038,P038_01,2021/08/07
S6473,P038,P038_02,2019/11/29
S6474,P038,P038_03,2021/10/21
S6475,P038,P038_04,2020/04/14
S6476,P038,P038_05,2022/05/15
S6477,P038,P038_06,2020/12/09
S6478,P038,P038_07,2021/03/02
S6479,P038,P038_08,2018/09/02
S6480,P039,P039_01,2021/10/24
S6481,P039,P039_02,2020/05/13
S6482,P039,P039_03,2023/09/23
S6483,P039,P039_04,2018/08/10
S6484,P039,P039_05,2022/03/05
S6485,P039,P039_06,2022/08/05
S6486,P040,P040_01,2024/03/04
S6487,P040,P040_02,2022/01/03
S6488,P040,P040_03,2020/09/04
S6489,P040,P040_04,2020/01/31
S6490,P040,P040_05,2021/08/27
S6491,P040,P040_06,2021/03/15
S6492,P041,P041_01,2020/11/17
S6493,P041,P041_02,2020/05/08
S6494,P041,P041_03,2022/12/31
S6495,P041,P041_04,2022/04/17
S6496,P041,P041_05,2018/11/24
S6497,P041,P041_06,2022/11/29
S6498,P041,P041_07,2021/03/16
S6499,P041,P041_08,2022/04/25
S6500,P042,P042_01,2021/09/26
S6501,P042,P042_02,2019/06/17
S6502,P042,P042_03,2022/08/20
S6503,P042,P042_04,2022/08/09
S6504,P042,P042_05,2022/09/07
S6505,P042,P042_06,2022/06/28
S6506,P043,P043_01,2020/03/13
S6507,P043,P043_02,2019/08/14
S6508,P043,P043_03,2024/02/13
S6509,P043,P043_04,2022/08/23
S6510,P043,P043_05,2018/08/11
S6511,P043,P043_06,2021/07/02
S6512,P043,P043_07,2019/09/17
S6513,P043,P043_08,2023/11/08
S6514,P044,P044_01,2019/06/10
S6515,P044,P044_02,2020/06/26
S6516,P044,P044_03,2021/04/18
S6517,P044,P044_04,2019/04/25
S6518,P044,P044_05,2024/05/15
S6519,P044,P044_06,2023/02/12
S6520,P044,P044_07,2021/02/17
S6521,P044,P044_08,2018/12/24
S6522,P045,P045_01,2020/08/07
S6523,P045,P045_02,2018/11/20
S6524,P045,P045_03,2021/07/12
S6525,P045,P045_04,2024/02/09
S6526,P045,P045_05,2022/12/13
S6527,P046,P046_01,2022/10/07
S6528,P046,P046_02,2023/01/22
S6529,P046,P046_03,2018/11/30
S6530,P046,P046_04,2022/06/26
S6531,P046,P046_05,2020/06/27
S6532,P046,P046_06,2021/09/20
S6533,P046,P046_07,2019/02/22
S6534,P047,P047_01,2020/02/05
S6535,P047,P047_02,2019/04/17
S6536,P047,P047_03,2018/07/29
S6537,P047,P047_04,2018/09/03
S6538,P047,P047_05,2022/08/16
S6539,P047,P047_06,2020/12/27
S6540,P047,P047_07,2020/05/20
S6541,P047,P047_08,2022/01/02
S6542,P048,P048_01,2023/06/03
S6543,P048,P048_02,2023/01/11
S6544,P048,P048_03,2018/09/26
S6545,P048,P048_04,2018/08/14
S6546,P048,P048_05,2020/07/12
S6547,P048,P048_06,2024/04/02
S6548,P048,P048_07,2020/03/05
S6549,P049,P049_01,2022/10/15
S6550,P049,P049_02,2019/09/07
S6551,P049,P049_03,2023/08/19
S6552,P049,P049_04,2018/07/17
S6553,P049,P049_05,2023/06/13
S6554,P050,P050_01,2020/06/14
S6555,P050,P050_02,2020/04/19
S6556,P050,P050_03,2019/09/12
S6557,P050,P050_04,2021/03/19
S6558,P050,P050_05,2023/11/28
S6559,P050,P050_06,2021/08/06
S6560,P050,P050_07,2019/05/26
S6561,P001,P001_01,2019/07/09
S6562,P001,P001_02,2021/01/27
S6563,P001,P001_03,2018/09/14
S6564,P001,P001_04,2019/11/08
S6565,P001,P001_05,2024/03/17
S6566,P002,P002_01,2023/05/08
S6567,P002,P002_02,2018/10/24
S6568,P002,P002_03,2023/01/17
S6569,P002,P002_04,2022/09/02
S6570,P002,P002_05,2022/12/07
S6571,P003,P003_01,2018/06/17
S6572,P003,P003_02,2023/06/22
S6573,P003,P003_03,2021/11/12
S6574,P003,P003_04,2018/12/24
S6575,P003,P003_05,2020/11/17
S6576,P004,P004_01,2021/06/10
S6577,P004,P004_02,2020/03/10
S6578,P004,P004_03,2020/01/02
S6579,P004,P004_04,2018/11/07
S6580,P004,P004_05,2020/06/17
S6581,P004,P004_06,2021/04/02
S6582,P004,P004_07,2020/08/11
S6583,P005,P005_01,2021/07/17
S6584,P005,P005_02,2020/08/15
S6585,P005,P005_03,2022/03/07
S6586,P005,P005_04,2021/04/06
S6587,P005,P005_05,2021/05/26
S6588,P005,P005_06,2024/03/20
S6589,P005,P005_07,2020/12/21
S6590,P006,P006_01,2021/04/04
S6591,P006,P006_02,2019/01/15
S6592,P006,P006_03,2023/12/21
S6593,P006,P006_04,2018/12/06
S6594,P006,P006_05,2023/08/14
S6595,P006,P006_06,2022/06/15
S6596,P006,P006_07,2022/07/17
S6597,P006,P006_08,2020/11/26
S6598,P007,P007_01,2019/11/10
S6599,P007,P007_02,2019/09/10
S6600,P007,P007_03,2021/12/16
S6601,P007,P007_04,2020/07/04
S6602,P007,P007_05,2021/01/31
S6603,P008,P008_01,2021/06/06
S6604,P008,P008_02,2019/10/20
S6605,P008,P008_03,2019/01/23
S6606,P008,P008_04,2018/12/25
S6607,P008,P008_05,2021/06/17
S6608,P008,P008_06,2018/10/20
S6609,P009,P009_01,2020/04/01
S6610,P009,P009_02,2022/07/24
S6611,P009,P009_03,2023/04/30
S6612,P009,P009_04,2018/08/04
S6613,P009,P009_05,2021/01/08
S6614,P009,P009_06,2021/08/18
S6615,P009,P009_07,2019/11/18
S6616,P010,P010_01,2020/01/16
S6617,P010,P010_02,2019/05/02
S6618,P010,P010_03,2022/01/15
S6619,P010,P010_04,2021/06/28
S6620,P010,P010_05,2018/08/07
S6621,P010,P010_06,2022/10/14
S6622,P010,P010_07,2022/09/30
S6623,P010,P010_08,2020/02/08
S6624,P011,P011_01,2020/07/16
S6625,P011,P011_02,2023/01/27
S6626,P011,P011_03,2022/09/18
S6627,P011,P011_04,2020/04/05
S6628,P011,P011_05,2021/12/25
S6629,P011,P011_06,2019/08/02
S6630,P011,P011_07,2022/07/28
S6631,P012,P012_01,2022/05/18
S6632,P012,P012_02,2021/11/18
S6633,P012,P012_03,2023/03/11
S6634,P012,P012_04,2019/09/20
S6635,P012,P012_05,2020/06/29
S6636,P012,P012_06,2023/12/07
S6637,P012,P012_07,2022/07/08
S6638,P013,P013_01,2018/06/02
S6639,P013,P013_02,2021/10/02
S6640,P013,P013_03,2019/09/07
S6641,P013,P013_04,2023/09/02
S6642,P013,P013_05,2021/12/30
S6643,P013,P013_06,2018/07/20
S6644,P013,P013_07,2022/09/12
S6645,P014,P014_01,2018/06/02
S6646,P014,P014_02,2023/01/22
S6647,P014,P014_03,2022/05/17
S6648,P014,P014_04,2022/10/13
S6649,P014,P014_05,2019/06/01
S6650,P014,P014_06,2021/01/24
S6651,P015,P015_01,2022/10/19
S6652,P015,P015_02,2018/10/29
S6653,P015,P015_03,2019/12/22
S6654,P015,P015_04,2021/03/27
S6655,P015,P015_05,2020/01/30
S6656,P015,P015_06,2023/10/24
S6657,P016,P016_01,2024/05/16
S6658,P016,P016_02,2020/02/08
S6659,P016,P016_03,2021/02/27
S6660,P016,P016_04,2022/11/04
S6661,P016,P016_05,2024/05/31
S6662,P016,P016_06,2023/07/12
S6663,P017,P017_01,2022/08/31
S6664,P017,P017_02,2022/03/01
S6665,P017,P017_03,2019/04/30
S6666,P017,P017_04,2022/03/16
S6667,P017,P017_05,2020/10/17
S6668,P017,P017_06,2020/01/31
S6669,P018,P018_01,2018/10/17
S6670,P018,P018_02,2024/02/01
S6671,P018,P018_03,2022/08/15
S6672,P018,P018_04,2021/10/20
S6673,P018,P018_05,2020/12/30
S6674,P018,P018_06,2022/03/02
S6675,P018,P018_07,2018/06/19
S6676,P018,P018_08,2023/01/02
S6677,P019,P019_01,2021/03/29
S6678,P019,P019_02,2018/06/11
S6679,P019,P019_03,2018/08/16
S6680,P019,P019_04,2023/12/15
S6681,P019,P019_05,2019/09/02
S6682,P020,P020_01,2023/09/11
S6683,P020,P020_02,2019/08/08
S6684,P020,P020_03,2018/08/16
S6685,P020,P020_04,2023/02/14
S6686,P020,P020_05,2022/12/14
S6687,P021,P021_01,2021/08/04
S6688,P021,P021_02,2024/02/18
S6689,P021,P021_03,2020/01/07
S6690,P021,P021_04,2021/05/10
S6691,P021,P021_05,2021/09/03
S6692,P021,P021_06,2022/05/21
S6693,P022,P022_01,2022/07/23
S6694,P022,P022_02,2020/12/28
S6695,P022,P022_03,2018/08/15
S6696,P022,P022_04,2018/07/10
S6697,P022,P022_05,2019/04/11
S6698,P022,P022_06,2020/03/17
S6699,P022,P022_07,2022/11/22
S6700,P022,P022_08,2019/03/06
S6701,P023,P023_01,2023/03/12
S6702,P023,P023_02,2020/07/28
S6703,P023,P023_03,2019/08/05
S6704,P023,P023_04,2020/03/13
S6705,P023,P023_05,2022/06/28
S6706,P023,P023_06,2023/05/27
S6707,P024,P024_01,2022/10/21
S6708,P024,P024_02,2023/09/30
S6709,P024,P024_03,2023/09/14
S6710,P024,P024_04,2019/06/04
S6711,P024,P024_05,2018/10/06
S6712,P024,P024_06,2021/03/01
S6713,P024,P024_07,2021/12/23
S6714,P025,P025_01,2021/08/31
S6715,P025,P025_02,2018/10/30
S6716,P025,P025_03,2020/03/28
S6717,P025,P025_04,2018/11/21
S6718,P025,P025_05,2023/03/26
S6719,P025,P025_06,2023/02/25
S6720,P025,P025_07,2023/09/22
S6721,P026,P026_01,2019/09/17
S6722,P026,P026_02,2020/01/19
S6723,P026,P026_03,2022/04/24
S6724,P026,P026_04,2022/02/25
S6725,P026,P026_05,2022/11/21
S6726,P027,P027_01,2024/01/30
S6727,P027,P027_02,2019/01/02
S6728,P027,P027_03,2020/02/26
S6729,P027,P027_04,2022/10/10
S6730,P027,P027_05,2018/10/03
S6731,P027,P027_06,2023/02/11
S6732,P027,P027_07,2021/05/12
S6733,P027,P027_08,2024/04/25
S6734,P028,P028_01,2021/10/09
S6735,P028,P028_02,2019/03/02
S6736,P028,P028_03,2023/03/14
S6737,P028,P028_04,2021/08/14
S6738,P028,P028_05,2022/06/13
S6739,P028,P028_06,2019/05/01
S6740,P028,P028_07,2022/07/20
S6741,P029,P029_01,2018/11/19
S6742,P029,P029_02,2022/02/09
S6743,P029,P029_03,2023/08/24
S6744,P029,P029_04,2023/05/06
S6745,P029,P029_05,2022/03/24
S6746,P029,P029_06,2021/12/04
S6747,P029,P029_07,2020/03/01
S6748,P029,P029_08,2018/09/23
S6749,P030,P030_01,2020/05/04
S6750,P030,P030_02,2019/10/07
S6751,P030,P030_03,2021/03/10
S6752,P030,P030_04,2020/05/21
S6753,P030,P030_05,2018/12/11
S6754,P031,P031_01,2019/06/18
S6755,P031,P031_02,2021/07/12
S6756,P031,P031_03,2023/02/06
S6757,P031,P031_04,2024/03/11
S6758,P031,P031_05,2022/11/11
S6759,P031,P031_06,2023/03/05
S6760,P032,P032_01,2020/04/23
S6761,P032,P032_02,2024/02/04
S6762,P032,P032_03,2020/10/12
S6763,P032,P032_04,2021/05/28
S6764,P032,P032_05,2022/01/14
S6765,P032,P032_06,2020/02/23
S6766,P032,P032_07,2021/11/13
S6767,P033,P033_01,2020/08/05
S6768,P033,P033_02,2021/11/20
S6769,P033,P033_03,2020/02/02
S6770,P033,P033_04,2019/11/30
S6771,P033,P033_05,2023/07/29
S6772,P033,P033_06,2021/05/13
S6773,P033,P033_07,2018/09/13
S6774,P033,P033_08,2022/12/13
S6775,P034,P034_01,2020/06/30
S6776,P034,P034_02,2019/02/01
S6777,P034,P034_03,2019/03/20
S6778,P034,P034_04,2022/12/03
S6779,P034,P034_05,2021/08/31
S6780,P034,P034_06,2023/09/20
S6781,P035,P035_01,2022/10/09
S6782,P035,P035_02,2021/05/10
S6783,P035,P035_03,2019/08/10
S6784,P035,P035_04,2022/09/24
S6785,P035,P035_05,2021/10/05
S6786,P035,P035_06,2019/10/05
S6787,P036,P036_01,2023/03/24
S6788,P036,P036_02,2022/04/04
S6789,P036,P036_03,2020/11/10
S6790,P036,P036_04,2020/01/02
S6791,P036,P036_05,2020/07/09
S6792,P036,P036_06,2022/05/26
S6793,P036,P036_07,2018/08/27
S6794,P036,P036_08,2019/03/15
S6795,P037,P037_01,2018/09/15
S6796,P037,P037_02,2019/05/24
S6797,P037,P037_03,2019/08/17
S6798,P037,P037_04,2019/11/03
S6799,P037,P037_05,2023/03/12
S6800,P038,P038_01,2021/01/25
S6801,P038,P038_02,2024/05/06
S6802,P038,P038_03,2023/03/11
S6803,P038,P038_04,2024/01/19
S6804,P038,P038_05,2020/11/03
S6805,P038,P038_06,2021/04/29
