student_id,module_id,past_module_id,grades_past,failed_module_id,grades_failed
S5116,P031_03,P015_01,100,,
S5117,P031_04,P018_02,59,,
S5118,P031_05,P031_06,79,,
S5119,P031_06,P021_03,63,,
S5120,P032_01,P042_05,55,,
S5121,P032_02,P010_05,57,,
S5122,P032_03,P013_02,72,,
S5123,P032_04,P016_02,93,,
S5124,P032_05,P005_03,49,,
S5125,P032_06,P027_07,58,,
S5126,P032_07,P024_06,56,,
S5127,P033_01,P010_06,82,,
S5128,P033_02,P048_05,71,,
S5129,P033_03,P032_01,70,,
S5130,P033_04,P005_01,62,,
S5131,P033_05,P041_02,99,,
S5132,P033_06,P049_02,55,,
S5133,P033_07,P022_06,66,,
S5134,P033_08,P031_05,68,,
S5135,P034_01,P043_04,55,,
S5136,P034_02,P002_01,50,,
S5137,P034_03,P048_01,88,,
S5138,P034_04,P023_06,55,,
S5139,P034_05,P041_01,92,,
S5140,P034_06,P006_01,44,,
S5141,P035_01,P018_05,46,,
S5142,P035_02,P040_06,97,,
S5143,P035_03,P020_05,72,,
S5144,P035_04,P035_06,44,,
S5145,P035_05,P039_04,55,,
S5146,P035_06,P024_07,60,,
S5147,P036_01,P003_04,59,,
S5148,P036_02,P008_01,97,,
S5149,P036_03,P005_01,51,,
S5150,P036_04,P037_04,64,,
S5151,P036_05,P006_02,64,,
S5152,P036_06,P010_05,55,,
S5153,P036_07,P040_01,83,,
S5154,P036_08,P003_02,68,,
S5155,P037_01,P041_08,94,,
S5156,P037_02,P010_04,92,,
S5157,P037_03,P044_03,94,,
S5158,P037_04,P035_06,47,,
S5159,P037_05,P036_01,55,,
S5160,P038_01,P004_02,56,,
S5161,P038_02,P019_05,91,,
S5162,P038_03,P048_02,77,,
S5163,P038_04,P032_01,48,,
S5164,P038_05,P006_08,75,,
S5165,P038_06,P020_05,66,,
S5166,P038_07,P033_04,87,,
S5167,P038_08,P048_06,74,,
S5168,P039_01,P018_07,73,,
S5169,P039_02,P044_04,60,,
S5170,P039_03,P025_04,41,P044_06,20
S5171,P039_04,P049_02,53,,
S5172,P039_05,P044_08,59,,
S5173,P039_06,P008_02,94,,
S5174,P040_01,P024_06,82,,
S5175,P040_02,P005_05,57,,
S5176,P040_03,P018_02,99,,
S5177,P040_04,P033_02,47,,
S5178,P040_05,P010_07,78,,
S5179,P040_06,P013_02,89,,
S5180,P041_01,P039_01,63,,
S5181,P041_02,P040_04,96,,
S5182,P041_03,P007_03,100,,
S5183,P041_04,P046_03,95,,
S5184,P041_05,P018_07,49,,
S5185,P041_06,P004_02,50,,
S5186,P041_07,P034_03,94,,
S5187,P041_08,P023_01,88,,
S5188,P042_01,P003_05,86,,
S5189,P042_02,P027_02,93,,
S5190,P042_03,P028_07,69,,
S5191,P042_04,P042_02,79,,
S5192,P042_05,P040_02,93,,
S5193,P042_06,P029_04,88,,
S5194,P043_01,P045_01,42,P048_02,20
S5195,P043_02,P038_04,78,,
S5196,P043_03,P019_04,70,,
S5197,P043_04,P042_02,91,,
S5198,P043_05,P030_04,48,,
S5199,P043_06,P040_05,68,,
S5200,P043_07,P012_03,87,,
S5201,P043_08,P045_04,69,,
S5202,P044_01,P049_04,86,,
S5203,P044_02,P039_03,56,,
S5204,P044_03,P032_02,65,,
S5205,P044_04,P006_01,82,,
S5206,P044_05,P034_01,75,,
S5207,P044_06,P033_06,75,,
S5208,P044_07,P029_08,76,,
S5209,P044_08,P019_02,66,,
S5210,P045_01,P007_05,80,,
S5211,P045_02,P023_03,94,,
S5212,P045_03,P047_07,79,,
S5213,P045_04,P020_03,86,,
S5214,P045_05,P030_02,93,,
S5215,P046_01,P046_02,84,,
S5216,P046_02,P016_01,96,,
S5217,P046_03,P029_07,59,,
S5218,P046_04,P005_06,87,,
S5219,P046_05,P004_07,79,,
S5220,P046_06,P005_05,88,,
S5221,P046_07,P036_07,53,,
S5222,P047_01,P007_02,44,,
S5223,P047_02,P049_02,47,,
S5224,P047_03,P021_01,91,,
S5225,P047_04,P015_04,49,,
S5226,P047_05,P047_08,100,,
S5227,P047_06,P016_05,51,,
S5228,P047_07,P017_06,60,,
S5229,P047_08,P044_02,79,,
S5230,P048_01,P011_01,51,,
S5231,P048_02,P003_05,48,,
S5232,P048_03,P041_06,57,,
S5233,P048_04,P029_02,53,,
S5234,P048_05,P020_01,83,,
S5235,P048_06,P043_02,68,,
S5236,P048_07,P035_04,58,,
S5237,P049_01,P011_03,96,,
S5238,P049_02,P049_02,49,,
S5239,P049_03,P022_08,70,,
S5240,P049_04,P019_03,95,,
S5241,P049_05,P014_01,87,,
S5242,P050_01,P049_05,98,,
S5243,P050_02,P047_05,57,,
S5244,P050_03,P004_03,70,,
S5245,P050_04,P008_01,84,,
S5246,P050_05,P031_05,71,,
S5247,P050_06,P020_02,63,,
S5248,P050_07,P038_05,85,,
S5249,P001_01,P030_02,96,,
S5250,P001_02,P027_02,67,,
S5251,P001_03,P009_06,97,,
S5252,P001_04,P009_06,81,,
S5253,P001_05,P038_01,53,,
S5254,P002_01,P022_04,69,,
S5255,P002_02,P033_06,54,,
S5256,P002_03,P025_01,53,,
S5257,P002_04,P021_04,97,,
S5258,P002_05,P025_01,45,,
S5259,P003_01,P008_02,52,,
S5260,P003_02,P011_07,49,,
S5261,P003_03,P047_04,93,,
S5262,P003_04,P021_02,89,,
S5263,P003_05,P015_05,77,,
S5264,P004_01,P016_06,49,,
S5265,P004_02,P027_07,68,,
S5266,P004_03,P047_02,83,,
S5267,P004_04,P014_01,51,,
S5268,P004_05,P005_06,51,,
S5269,P004_06,P006_07,65,,
S5270,P004_07,P017_03,63,,
S5271,P005_01,P031_01,77,,
S5272,P005_02,P039_05,64,,
S5273,P005_03,P002_01,80,,
S5274,P005_04,P030_05,55,,
S5275,P005_05,P034_03,89,,
S5276,P005_06,P013_03,92,,
S5277,P005_07,P013_06,73,,
S5278,P006_01,P043_03,87,,
S5279,P006_02,P033_04,55,,
S5280,P006_03,P015_04,51,,
S5281,P006_04,P045_04,94,,
S5282,P006_05,P027_03,81,,
S5283,P006_06,P022_05,60,,
S5284,P006_07,P024_05,100,,
S5285,P006_08,P010_02,48,,
S5286,P007_01,P005_02,99,,
S5287,P007_02,P018_08,65,,
S5288,P007_03,P040_05,63,,
S5289,P007_04,P024_01,95,,
S5290,P007_05,P043_07,51,,
S5291,P008_01,P009_07,98,,
S5292,P008_02,P044_01,82,,
S5293,P008_03,P006_04,50,,
S5294,P008_04,P013_06,84,,
S5295,P008_05,P035_06,99,,
S5296,P008_06,P024_03,63,,
S5297,P009_01,P013_05,51,,
S5298,P009_02,P038_04,71,,
S5299,P009_03,P009_07,49,,
S5300,P009_04,P018_06,100,,
S5301,P009_05,P001_02,81,,
S5302,P009_06,P040_04,77,,
S5303,P009_07,P006_05,92,,
S5304,P010_01,P013_04,76,,
S5305,P010_02,P016_04,77,,
S5306,P010_03,P049_07,80,,
S5307,P010_04,P042_06,98,,
S5308,P010_05,P014_06,70,,
S5309,P010_06,P036_04,44,,
S5310,P010_07,P002_04,55,,
S5311,P010_08,P035_06,73,,
S5312,P011_01,P019_03,53,,
S5313,P011_02,P043_08,100,,
S5314,P011_03,P012_06,49,,
S5315,P011_04,P026_04,92,,
S5316,P011_05,P024_05,84,,
S5317,P011_06,P010_02,97,,
S5318,P011_07,P032_04,88,,
S5319,P012_01,P039_05,73,,
S5320,P012_02,P047_06,87,,
S5321,P012_03,P030_02,84,,
S5322,P012_04,P036_02,65,,
S5323,P012_05,P031_05,69,,
S5324,P012_06,P005_04,68,,
S5325,P012_07,P027_01,56,,
S5326,P013_01,P043_06,50,,
S5327,P013_02,P025_01,52,,
S5328,P013_03,P013_01,96,,
S5329,P013_04,P035_02,61,,
S5330,P013_05,P044_05,100,,
S5331,P013_06,P015_05,77,,
S5332,P013_07,P006_02,65,,
S5333,P014_01,P045_03,82,,
S5334,P014_02,P024_06,77,,
S5335,P014_03,P027_04,76,,
S5336,P014_04,P004_02,60,,
S5337,P014_05,P001_02,69,,
S5338,P014_06,P015_04,77,,
S5339,P015_01,P033_08,87,,
S5340,P015_02,P049_02,46,,
S5341,P015_03,P030_02,60,,
S5342,P015_04,P011_02,53,,
S5343,P015_05,P023_01,98,,
S5344,P015_06,P022_07,48,,
S5345,P016_01,P047_06,43,,
S5346,P016_02,P040_03,92,,
S5347,P016_03,P047_02,89,,
S5348,P016_04,P049_01,81,,
S5349,P016_05,P011_05,43,,
S5350,P016_06,P019_04,80,,
S5351,P017_01,P038_05,80,,
S5352,P017_02,P021_06,99,,
S5353,P017_03,P043_05,96,,
S5354,P017_04,P035_01,63,,
S5355,P017_05,P002_03,67,,
S5356,P017_06,P027_04,94,,
S5357,P018_01,P002_01,66,,
S5358,P018_02,P035_05,93,,
S5359,P018_03,P031_05,49,,
S5360,P018_04,P034_01,46,,
S5361,P018_05,P021_04,46,,
S5362,P018_06,P010_04,95,,
S5363,P018_07,P003_01,95,,
S5364,P018_08,P015_05,99,,
S5365,P019_01,P022_07,54,,
S5366,P019_02,P033_07,49,,
S5367,P019_03,P013_01,43,,
S5368,P019_04,P001_01,80,,
S5369,P019_05,P025_02,73,,
S5370,P020_01,P014_06,87,,
S5371,P020_02,P036_07,57,,
S5372,P020_03,P035_02,41,P045_03,25
S5373,P020_04,P002_05,78,,
S5374,P020_05,P015_05,80,,
S5375,P021_01,P024_01,51,,
S5376,P021_02,P049_03,63,,
S5377,P021_03,P011_01,49,,
S5378,P021_04,P042_01,76,,
S5379,P021_05,P029_08,54,,
S5380,P021_06,P045_05,47,,
S5381,P022_01,P017_04,68,,
S5382,P022_02,P010_02,95,,
S5383,P022_03,P031_02,68,,
S5384,P022_04,P033_08,61,,
S5385,P022_05,P032_04,61,,
S5386,P022_06,P046_03,75,,
S5387,P022_07,P049_03,73,,
S5388,P022_08,P019_03,73,,
S5389,P023_01,P016_06,60,,
S5390,P023_02,P029_05,100,,
S5391,P023_03,P019_04,98,,
S5392,P023_04,P028_02,76,,
S5393,P023_05,P036_05,74,,
S5394,P023_06,P001_01,61,,
S5395,P024_01,P046_02,48,,
S5396,P024_02,P027_04,63,,
S5397,P024_03,P014_06,57,,
S5398,P024_04,P034_01,96,,
S5399,P024_05,P013_06,42,P005_05,16
S5400,P024_06,P044_08,64,,
S5401,P024_07,P049_04,45,,
S5402,P025_01,P006_05,74,,
S5403,P025_02,P002_02,62,,
S5404,P025_03,P032_05,74,,
S5405,P025_04,P048_01,57,,
S5406,P025_05,P004_04,42,P046_07,36
S5407,P025_06,P019_01,80,,
S5408,P025_07,P024_02,96,,
S5409,P026_01,P027_03,94,,
S5410,P026_02,P039_04,51,,
S5411,P026_03,P014_06,47,,
S5412,P026_04,P032_03,66,,
S5413,P026_05,P037_05,57,,
S5414,P027_01,P017_05,47,,
S5415,P027_02,P024_06,99,,
S5416,P027_03,P029_03,65,,
S5417,P027_04,P025_02,61,,
S5418,P027_05,P010_06,83,,
S5419,P027_06,P027_04,80,,
S5420,P027_07,P048_05,52,,
S5421,P027_08,P018_02,55,,
S5422,P028_01,P007_03,52,,
S5423,P028_02,P003_01,63,,
S5424,P028_03,P011_05,44,,
S5425,P028_04,P020_02,100,,
S5426,P028_05,P004_05,96,,
S5427,P028_06,P044_04,86,,
S5428,P028_07,P049_07,74,,
S5429,P029_01,P016_03,62,,
S5430,P029_02,P001_03,61,,
S5431,P029_03,P020_04,49,,
S5432,P029_04,P027_04,84,,
S5433,P029_05,P038_04,71,,
S5434,P029_06,P041_08,66,,
S5435,P029_07,P029_03,77,,
S5436,P029_08,P044_01,52,,
S5437,P030_01,P020_04,100,,
S5438,P030_02,P018_06,94,,
S5439,P030_03,P038_06,52,,
S5440,P030_04,P041_01,65,,
S5441,P030_05,P025_07,71,,
S5442,P031_01,P025_07,40,P008_04,18
S5443,P031_02,P036_02,89,,
S5444,P031_03,P003_03,68,,
S5445,P031_04,P007_04,92,,
S5446,P031_05,P042_01,77,,
S5447,P031_06,P003_01,78,,
S5448,P032_01,P019_02,98,,
S5449,P032_02,P024_07,99,,
S5450,P032_03,P025_07,56,,
S5451,P032_04,P048_05,72,,
S5452,P032_05,P012_02,93,,
S5453,P032_06,P032_02,80,,
S5454,P032_07,P045_05,47,,
S5455,P033_01,P031_06,50,,
S5456,P033_02,P033_01,57,,
S5457,P033_03,P041_03,69,,
S5458,P033_04,P042_03,67,,
S5459,P033_05,P017_01,43,,
S5460,P033_06,P026_01,72,,
S5461,P033_07,P046_04,64,,
S5462,P033_08,P027_04,98,,
S5463,P034_01,P046_06,85,,
S5464,P034_02,P020_03,93,,
S5465,P034_03,P021_06,96,,
S5466,P034_04,P008_05,50,,
S5467,P034_05,P048_01,79,,
S5468,P034_06,P046_02,98,,
S5469,P035_01,P007_01,76,,
S5470,P035_02,P005_04,91,,
S5471,P035_03,P004_01,52,,
S5472,P035_04,P010_08,76,,
S5473,P035_05,P027_01,45,,
S5474,P035_06,P006_02,49,,
S5475,P036_01,P042_04,100,,
S5476,P036_02,P043_02,64,,
S5477,P036_03,P031_03,82,,
S5478,P036_04,P025_05,99,,
S5479,P036_05,P023_04,85,,
S5480,P036_06,P036_06,93,,
S5481,P036_07,P001_02,43,P005_04,13
S5482,P036_08,P038_01,99,,
S5483,P037_01,P024_01,78,,
S5484,P037_02,P038_06,55,,
S5485,P037_03,P037_01,66,,
S5486,P037_04,P046_06,60,,
S5487,P037_05,P046_01,74,,
S5488,P038_01,P008_03,83,,
S5489,P038_02,P014_04,95,,
S5490,P038_03,P030_04,82,,
S5491,P038_04,P049_01,83,,
S5492,P038_05,P044_02,81,,
S5493,P038_06,P041_07,78,,
S5494,P038_07,P035_03,50,,
S5495,P038_08,P022_02,80,,
S5496,P039_01,P014_06,98,,
S5497,P039_02,P049_07,80,,
S5498,P039_03,P037_01,85,,
S5499,P039_04,P004_07,70,,
S5500,P039_05,P032_03,56,,
S5501,P039_06,P031_04,78,,
S5502,P040_01,P010_01,80,,
S5503,P040_02,P009_02,95,,
S5504,P040_03,P020_01,56,,
S5505,P040_04,P033_04,87,,
S5506,P040_05,P049_08,94,,
S5507,P040_06,P022_02,59,,
S5508,P041_01,P038_05,94,,
S5509,P041_02,P014_06,46,,
S5510,P041_03,P030_02,58,,
S5511,P041_04,P037_02,46,,
S5512,P041_05,P037_03,43,,
S5513,P041_06,P038_02,99,,
S5514,P041_07,P014_03,92,,
S5515,P041_08,P032_03,52,,
S5516,P042_01,P011_01,64,,
S5517,P042_02,P024_01,58,,
S5518,P042_03,P024_02,71,,
S5519,P042_04,P047_01,87,,
S5520,P042_05,P003_05,80,,
S5521,P042_06,P003_03,96,,
S5522,P043_01,P033_04,87,,
S5523,P043_02,P049_08,46,,
S5524,P043_03,P041_08,61,,
S5525,P043_04,P021_01,68,,
S5526,P043_05,P033_03,83,,
S5527,P043_06,P025_01,52,,
S5528,P043_07,P024_06,69,,
S5529,P043_08,P049_05,55,,
S5530,P044_01,P028_05,87,,
S5531,P044_02,P021_05,73,,
S5532,P044_03,P011_07,48,,
S5533,P044_04,P029_08,49,,
S5534,P044_05,P002_02,82,,
S5535,P044_06,P039_01,100,,
S5536,P044_07,P014_01,75,,
S5537,P044_08,P041_04,61,,
S5538,P045_01,P001_01,95,,
S5539,P045_02,P048_06,94,,
S5540,P045_03,P022_07,41,P043_05,15
S5541,P045_04,P033_04,79,,
S5542,P045_05,P009_03,56,,
S5543,P046_01,P008_03,40,P044_05,15
S5544,P046_02,P046_02,94,,
S5545,P046_03,P035_04,43,,
S5546,P046_04,P049_08,70,,
S5547,P046_05,P010_01,86,,
S5548,P046_06,P042_05,48,,
S5549,P046_07,P032_05,60,,
S5550,P047_01,P009_05,44,,
S5551,P047_02,P033_02,81,,
S5552,P047_03,P015_03,43,,
S5553,P047_04,P005_06,79,,
S5554,P047_05,P029_04,58,,
S5555,P047_06,P008_03,43,P005_02,20
S5556,P047_07,P006_02,65,,
S5557,P047_08,P017_04,81,,
S5558,P048_01,P003_05,68,,
S5559,P048_02,P013_02,86,,
S5560,P048_03,P041_01,62,,
S5561,P048_04,P029_02,96,,
S5562,P048_05,P009_07,79,,
S5563,P048_06,P047_03,41,P044_05,11
S5564,P048_07,P014_01,77,,
S5565,P049_01,P025_02,54,,
S5566,P049_02,P031_03,56,,
S5567,P049_03,P009_02,83,,
S5568,P049_04,P008_06,52,,
S5569,P049_05,P040_04,57,,
S5570,P050_01,P017_01,87,,
S5571,P050_02,P017_06,88,,
S5572,P050_03,P027_03,88,,
S5573,P050_04,P013_05,81,,
S5574,P050_05,P046_03,80,,
S5575,P050_06,P012_03,61,,
S5576,P050_07,P025_07,60,,
S5577,P001_01,P004_07,50,,
S5578,P001_02,P013_02,65,,
S5579,P001_03,P021_05,55,,
S5580,P001_04,P006_01,58,,
S5581,P001_05,P026_01,89,,
S5582,P002_01,P014_06,78,,
S5583,P002_02,P040_03,81,,
S5584,P002_03,P006_04,76,,
S5585,P002_04,P023_01,83,,
S5586,P002_05,P032_01,51,,
S5587,P003_01,P029_05,54,,
S5588,P003_02,P019_01,71,,
S5589,P003_03,P040_06,64,,
S5590,P003_04,P043_06,59,,
S5591,P003_05,P030_01,95,,
S5592,P004_01,P029_06,70,,
S5593,P004_02,P004_03,80,,
S5594,P004_03,P015_04,100,,
S5595,P004_04,P049_07,71,,
S5596,P004_05,P034_02,92,,
S5597,P004_06,P033_01,69,,
S5598,P004_07,P037_01,97,,
S5599,P005_01,P036_02,54,,
S5600,P005_02,P042_04,50,,
S5601,P005_03,P005_02,56,,
S5602,P005_04,P014_01,52,,
S5603,P005_05,P043_03,52,,
S5604,P005_06,P040_06,61,,
S5605,P005_07,P019_04,88,,
S5606,P006_01,P004_01,73,,
S5607,P006_02,P036_05,61,,
S5608,P006_03,P006_05,81,,
S5609,P006_04,P009_03,42,P004_03,19
S5610,P006_05,P043_07,41,P043_06,19
S5611,P006_06,P007_03,86,,
S5612,P006_07,P022_01,97,,
S5613,P006_08,P027_02,74,,
S5614,P007_01,P047_05,92,,
S5615,P007_02,P015_06,64,,
S5616,P007_03,P043_05,42,P007_01,14
S5617,P007_04,P014_04,46,,
S5618,P007_05,P014_01,80,,
S5619,P008_01,P031_04,65,,
S5620,P008_02,P006_07,46,,
S5621,P008_03,P043_07,71,,
S5622,P008_04,P047_03,76,,
S5623,P008_05,P005_01,50,,
S5624,P008_06,P026_02,92,,
S5625,P009_01,P006_06,94,,
S5626,P009_02,P035_03,68,,
S5627,P009_03,P027_08,54,,
S5628,P009_04,P013_01,45,,
S5629,P009_05,P036_05,75,,
S5630,P009_06,P006_07,73,,
S5631,P009_07,P004_06,78,,
S5632,P010_01,P032_02,90,,
S5633,P010_02,P023_06,91,,
S5634,P010_03,P025_07,88,,
S5635,P010_04,P028_05,74,,
S5636,P010_05,P042_01,50,,
S5637,P010_06,P047_07,62,,
S5638,P010_07,P044_02,60,,
S5639,P010_08,P021_01,71,,
S5640,P011_01,P002_01,52,,
S5641,P011_02,P043_06,42,P038_05,16
S5642,P011_03,P049_06,78,,
S5643,P011_04,P029_07,64,,
S5644,P011_05,P021_04,53,,
S5645,P011_06,P017_02,96,,
S5646,P011_07,P016_04,62,,
S5647,P012_01,P033_05,67,,
S5648,P012_02,P025_02,80,,
S5649,P012_03,P047_06,96,,
S5650,P012_04,P024_02,48,,
S5651,P012_05,P047_03,64,,
S5652,P012_06,P008_06,60,,
S5653,P012_07,P036_02,91,,
S5654,P013_01,P021_03,80,,
S5655,P013_02,P028_01,47,,
S5656,P013_03,P014_04,70,,
S5657,P013_04,P049_04,55,,
S5658,P013_05,P025_06,89,,
S5659,P013_06,P024_01,63,,
S5660,P013_07,P040_01,83,,
S5661,P014_01,P026_01,79,,
S5662,P014_02,P047_02,73,,
S5663,P014_03,P009_03,43,P047_02,23
S5664,P014_04,P016_03,62,,
S5665,P014_05,P020_01,59,,
S5666,P014_06,P038_05,63,,
S5667,P015_01,P044_04,83,,
S5668,P015_02,P015_01,42,P038_04,27
S5669,P015_03,P028_04,98,,
S5670,P015_04,P034_02,86,,
S5671,P015_05,P004_02,64,,
S5672,P015_06,P035_01,67,,
S5673,P016_01,P004_06,63,,
S5674,P016_02,P002_05,58,,
S5675,P016_03,P011_07,43,,
S5676,P016_04,P006_03,84,,
S5677,P016_05,P021_04,99,,
S5678,P016_06,P040_03,79,,
S5679,P017_01,P010_03,54,,
S5680,P017_02,P001_01,48,,
S5681,P017_03,P040_05,54,,
S5682,P017_04,P012_01,89,,
S5683,P017_05,P021_05,44,,
S5684,P017_06,P016_02,78,,
S5685,P018_01,P019_02,72,,
S5686,P018_02,P018_01,55,,
S5687,P018_03,P004_04,87,,
S5688,P018_04,P010_05,90,,
S5689,P018_05,P016_03,96,,
S5690,P018_06,P010_06,85,,
S5691,P018_07,P018_08,98,,
S5692,P018_08,P038_03,40,P042_04,20
S5693,P019_01,P035_03,97,,
S5694,P019_02,P018_03,80,,
S5695,P019_03,P011_01,82,,
S5696,P019_04,P012_03,81,,
S5697,P019_05,P009_03,47,,
S5698,P020_01,P049_03,88,,
S5699,P020_02,P009_02,68,,
S5700,P020_03,P023_05,91,,
S5701,P020_04,P042_01,60,,
S5702,P020_05,P043_07,45,,
S5703,P021_01,P027_02,42,P039_02,25
S5704,P021_02,P011_06,70,,
S5705,P021_03,P022_05,62,,
S5706,P021_04,P002_02,83,,
S5707,P021_05,P031_01,45,,
S5708,P021_06,P032_01,94,,
S5709,P022_01,P010_06,68,,
S5710,P022_02,P001_02,66,,
S5711,P022_03,P038_08,40,P008_02,11
S5712,P022_04,P038_01,42,P049_08,11
S5713,P022_05,P008_02,90,,
S5714,P022_06,P034_02,85,,
S5715,P022_07,P002_01,98,,
S5716,P022_08,P043_04,99,,
S5717,P023_01,P038_04,40,P047_02,20
S5718,P023_02,P026_04,85,,
S5719,P023_03,P046_01,77,,
S5720,P023_04,P029_04,76,,
S5721,P023_05,P024_04,46,,
S5722,P023_06,P049_06,61,,
S5723,P024_01,P005_01,79,,
S5724,P024_02,P033_01,47,,
S5725,P024_03,P028_03,42,P003_01,32
S5726,P024_04,P029_08,84,,
S5727,P024_05,P020_02,88,,
S5728,P024_06,P007_04,82,,
S5729,P024_07,P036_01,40,P041_08,32
S5730,P025_01,P041_01,94,,
S5731,P025_02,P042_01,80,,
S5732,P025_03,P039_06,42,P006_05,35
S5733,P025_04,P049_05,93,,
S5734,P025_05,P021_02,62,,
S5735,P025_06,P020_05,98,,
S5736,P025_07,P032_06,83,,
S5737,P026_01,P045_05,87,,
S5738,P026_02,P006_07,93,,
S5739,P026_03,P044_06,41,P001_05,16
S5740,P026_04,P045_01,95,,
S5741,P026_05,P046_07,90,,
S5742,P027_01,P021_05,58,,
S5743,P027_02,P002_04,51,,
S5744,P027_03,P022_08,45,,
S5745,P027_04,P033_03,41,P038_02,12
S5746,P027_05,P033_01,57,,
S5747,P027_06,P024_07,77,,
S5748,P027_07,P028_02,90,,
S5749,P027_08,P049_04,98,,
S5750,P028_01,P025_04,69,,
S5751,P028_02,P032_07,40,P007_05,10
S5752,P028_03,P045_02,51,,
S5753,P028_04,P034_04,50,,
S5754,P028_05,P029_03,84,,
S5755,P028_06,P021_05,70,,
S5756,P028_07,P019_04,82,,
S5757,P029_01,P041_06,60,,
S5758,P029_02,P035_02,67,,
S5759,P029_03,P018_03,99,,
S5760,P029_04,P019_02,85,,
S5761,P029_05,P018_07,50,,
S5762,P029_06,P031_02,55,,
S5763,P029_07,P030_03,58,,
S5764,P029_08,P040_06,50,,
S5765,P030_01,P033_01,90,,
S5766,P030_02,P044_06,80,,
S5767,P030_03,P006_04,49,,
S5768,P030_04,P013_03,81,,
S5769,P030_05,P041_03,43,,
S5770,P031_01,P012_01,77,,
S5771,P031_02,P026_03,50,,
S5772,P031_03,P018_01,65,,
S5773,P031_04,P012_03,51,,
S5774,P031_05,P027_06,57,,
S5775,P031_06,P029_02,59,,
S5776,P032_01,P004_01,82,,
S5777,P032_02,P009_07,72,,
S5778,P032_03,P009_06,98,,
S5779,P032_04,P032_07,79,,
S5780,P032_05,P021_03,60,,
S5781,P032_06,P013_04,77,,
S5782,P032_07,P023_06,97,,
S5783,P033_01,P048_04,64,,
S5784,P033_02,P017_02,44,,
S5785,P033_03,P035_06,57,,
S5786,P033_04,P046_02,95,,
S5787,P033_05,P034_02,47,,
S5788,P033_06,P041_06,76,,
S5789,P033_07,P010_03,67,,
S5790,P033_08,P035_03,75,,
S5791,P034_01,P018_06,74,,
S5792,P034_02,P027_04,74,,
S5793,P034_03,P005_07,75,,
S5794,P034_04,P034_04,47,,
S5795,P034_05,P026_02,78,,
S5796,P034_06,P014_02,55,,
S5797,P035_01,P005_04,64,,
S5798,P035_02,P023_03,43,,
S5799,P035_03,P006_06,82,,
S5800,P035_04,P018_05,87,,
S5801,P035_05,P041_06,62,,
S5802,P035_06,P042_03,62,,
S5803,P036_01,P024_01,63,,
S5804,P036_02,P033_05,99,,
S5805,P036_03,P019_04,47,,
S5806,P036_04,P047_07,51,,
S5807,P036_05,P031_02,43,,
S5808,P036_06,P029_07,78,,
S5809,P036_07,P032_02,95,,
S5810,P036_08,P047_01,86,,
S5811,P037_01,P016_05,88,,
S5812,P037_02,P003_03,93,,
S5813,P037_03,P049_05,95,,
S5814,P037_04,P016_03,86,,
S5815,P037_05,P015_03,99,,
S5816,P038_01,P016_06,48,,
S5817,P038_02,P012_07,49,,
S5818,P038_03,P032_03,72,,
S5819,P038_04,P039_06,99,,
S5820,P038_05,P044_05,79,,
S5821,P038_06,P015_04,42,P040_02,34
S5822,P038_07,P049_03,73,,
S5823,P038_08,P021_01,94,,
S5824,P039_01,P029_08,71,,
S5825,P039_02,P012_05,64,,
S5826,P039_03,P002_05,59,,
S5827,P039_04,P016_05,70,,
S5828,P039_05,P017_02,59,,
S5829,P039_06,P004_03,48,,
S5830,P040_01,P048_05,51,,
S5831,P040_02,P047_05,43,,
S5832,P040_03,P027_05,61,,
S5833,P040_04,P022_04,85,,
S5834,P040_05,P025_06,78,,
S5835,P040_06,P006_05,96,,
S5836,P041_01,P025_01,65,,
S5837,P041_02,P004_07,88,,
S5838,P041_03,P044_05,63,,
S5839,P041_04,P016_04,64,,
S5840,P041_05,P036_03,100,,
S5841,P041_06,P027_08,79,,
S5842,P041_07,P010_01,88,,
S5843,P041_08,P013_01,69,,
S5844,P042_01,P018_01,72,,
S5845,P042_02,P032_01,93,,
S5846,P042_03,P009_04,66,,
S5847,P042_04,P017_05,68,,
S5848,P042_05,P020_05,89,,
S5849,P042_06,P018_07,75,,
S5850,P043_01,P009_03,61,,
S5851,P043_02,P008_01,94,,
S5852,P043_03,P005_07,97,,
S5853,P043_04,P033_02,63,,
S5854,P043_05,P018_08,92,,
S5855,P043_06,P022_01,86,,
S5856,P043_07,P048_05,79,,
S5857,P043_08,P033_07,84,,
S5858,P044_01,P030_01,78,,
S5859,P044_02,P034_06,82,,
S5860,P044_03,P006_05,65,,
S5861,P044_04,P016_03,70,,
S5862,P044_05,P039_04,89,,
S5863,P044_06,P036_02,59,,
S5864,P044_07,P014_06,48,,
S5865,P044_08,P029_03,91,,
S5866,P045_01,P002_04,94,,
S5867,P045_02,P028_01,66,,
S5868,P045_03,P036_08,55,,
S5869,P045_04,P039_03,60,,
S5870,P045_05,P047_02,64,,
S5871,P046_01,P019_02,48,,
S5872,P046_02,P039_03,59,,
S5873,P046_03,P036_06,41,P001_03,21
S5874,P046_04,P005_04,84,,
S5875,P046_05,P029_01,43,,
S5876,P046_06,P029_05,42,P008_05,36
S5877,P046_07,P049_06,61,,
S5878,P047_01,P034_03,51,,
S5879,P047_02,P010_03,87,,
S5880,P047_03,P020_02,65,,
S5881,P047_04,P039_04,97,,
S5882,P047_05,P036_01,88,,
